symbol,status,entry_date,exit_date,entry_price,exit_price,entry_price_type,exit_price_type,position_size,pnl,pnl_pct,days_held,exit_reason,error
SH.D.VZ.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,4317.0,4197.0,ask,bid,0.23164234422052352,-27.79708130646282,-2.779708130646282,13.0,time_limit,
SI.D.EWGUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,4156.0,4160.0,ask,bid,0.24061597690086622,0.9624639076034649,0.0962463907603465,13.0,time_limit,
SG.D.ROLUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,5691.0,5564.0,ask,bid,0.17571604287471446,-22.315937445088736,-2.2315937445088734,13.0,time_limit,
UA.D.CARTUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,4343.0,4489.0,ask,bid,0.23025558369790466,33.61731521989408,3.3617315219894084,13.0,time_limit,
UB.D.GT.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-17 04:00:00+00:00,1095.1,1034.0,ask,bid,0.9131586156515388,-55.793991416308934,-5.579399141630893,4.0,stop_loss,
SG.D.STEUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,24145.0,23836.0,ask,bid,0.04141644232760406,-12.797680679229654,-1.2797680679229655,13.0,time_limit,
SG.D.SHOPUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-24 04:00:00+00:00,10594.0,11426.0,ask,bid,0.09439305267132339,78.53501982254106,7.853501982254106,11.0,take_profit,
SB.D.DG.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,11172.0,11259.0,ask,bid,0.08950948800572861,7.787325456498389,0.778732545649839,13.0,time_limit,
SB.D.DHTUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-24 04:00:00+00:00,1216.8,1115.3,ask,bid,0.821827744904668,-83.4155161078238,-8.34155161078238,11.0,stop_loss,
SI.D.EFVUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,6392.0,6302.0,ask,bid,0.15644555694618273,-14.080100125156445,-1.4080100125156445,13.0,time_limit,
